"","AirQualityStationEoICode","DatetimeBegin","DatetimeEnd","AirPollutant","Concentration","UnitOfMeasurement","Validity","Verification"
"380","ES1885A","2023-05-02 20:00:00 +01:00","2023-05-02 21:00:00 +01:00","SO2",4,"µg/m3",1,3
"381","ES1885A","2023-05-02 21:00:00 +01:00","2023-05-02 22:00:00 +01:00","SO2",4,"µg/m3",1,3
"382","ES1885A","2023-05-02 22:00:00 +01:00","2023-05-02 23:00:00 +01:00","SO2",3,"µg/m3",1,3
"383","ES1885A","2023-05-02 23:00:00 +01:00","2023-05-03 00:00:00 +01:00","SO2",3,"µg/m3",1,3
"384","ES1885A","2023-05-03 00:00:00 +01:00","2023-05-03 01:00:00 +01:00","SO2",3,"µg/m3",1,3
"385","ES1885A","2023-05-03 01:00:00 +01:00","2023-05-03 02:00:00 +01:00","SO2",4,"µg/m3",1,3
"386","ES1885A","2023-05-03 02:00:00 +01:00","2023-05-03 03:00:00 +01:00","SO2",4,"µg/m3",1,3
"387","ES1885A","2023-05-03 03:00:00 +01:00","2023-05-03 04:00:00 +01:00","SO2",4,"µg/m3",1,3
"388","ES1885A","2023-05-03 04:00:00 +01:00","2023-05-03 05:00:00 +01:00","SO2",3,"µg/m3",1,3
"389","ES1885A","2023-05-03 05:00:00 +01:00","2023-05-03 06:00:00 +01:00","SO2",3,"µg/m3",1,3
"390","ES1885A","2023-05-03 06:00:00 +01:00","2023-05-03 07:00:00 +01:00","SO2",4,"µg/m3",1,3
"391","ES1885A","2023-05-03 07:00:00 +01:00","2023-05-03 08:00:00 +01:00","SO2",4,"µg/m3",1,3
"392","ES1885A","2023-05-03 08:00:00 +01:00","2023-05-03 09:00:00 +01:00","SO2",4,"µg/m3",1,3
"393","ES1885A","2023-05-03 09:00:00 +01:00","2023-05-03 10:00:00 +01:00","SO2",4,"µg/m3",1,3
"394","ES1885A","2023-05-03 10:00:00 +01:00","2023-05-03 11:00:00 +01:00","SO2",4,"µg/m3",1,3
"395","ES1885A","2023-05-03 11:00:00 +01:00","2023-05-03 12:00:00 +01:00","SO2",5,"µg/m3",1,3
"396","ES1885A","2023-05-03 12:00:00 +01:00","2023-05-03 13:00:00 +01:00","SO2",4,"µg/m3",1,3
"397","ES1885A","2023-05-03 13:00:00 +01:00","2023-05-03 14:00:00 +01:00","SO2",4,"µg/m3",1,3
"398","ES1885A","2023-05-03 14:00:00 +01:00","2023-05-03 15:00:00 +01:00","SO2",4,"µg/m3",1,3
"399","ES1885A","2023-05-03 15:00:00 +01:00","2023-05-03 16:00:00 +01:00","SO2",4,"µg/m3",1,3
"400","ES1885A","2023-05-03 16:00:00 +01:00","2023-05-03 17:00:00 +01:00","SO2",4,"µg/m3",1,3
"401","ES1885A","2023-05-03 17:00:00 +01:00","2023-05-03 18:00:00 +01:00","SO2",3,"µg/m3",1,3
"402","ES1885A","2023-05-03 18:00:00 +01:00","2023-05-03 19:00:00 +01:00","SO2",3,"µg/m3",1,3
"403","ES1885A","2023-05-03 19:00:00 +01:00","2023-05-03 20:00:00 +01:00","SO2",4,"µg/m3",1,3
"404","ES1885A","2023-05-03 20:00:00 +01:00","2023-05-03 21:00:00 +01:00","SO2",4,"µg/m3",1,3
"405","ES1885A","2023-05-03 21:00:00 +01:00","2023-05-03 22:00:00 +01:00","SO2",3,"µg/m3",1,3
"406","ES1885A","2023-05-03 22:00:00 +01:00","2023-05-03 23:00:00 +01:00","SO2",4,"µg/m3",1,3
"407","ES1885A","2023-05-03 23:00:00 +01:00","2023-05-04 00:00:00 +01:00","SO2",4,"µg/m3",1,3
"408","ES1885A","2023-05-04 00:00:00 +01:00","2023-05-04 01:00:00 +01:00","SO2",3,"µg/m3",1,3
"409","ES1885A","2023-05-04 01:00:00 +01:00","2023-05-04 02:00:00 +01:00","SO2",3,"µg/m3",1,3
"410","ES1885A","2023-05-04 02:00:00 +01:00","2023-05-04 03:00:00 +01:00","SO2",4,"µg/m3",1,3
"411","ES1885A","2023-05-04 03:00:00 +01:00","2023-05-04 04:00:00 +01:00","SO2",4,"µg/m3",1,3
"412","ES1885A","2023-05-04 04:00:00 +01:00","2023-05-04 05:00:00 +01:00","SO2",3,"µg/m3",1,3
"413","ES1885A","2023-05-04 05:00:00 +01:00","2023-05-04 06:00:00 +01:00","SO2",4,"µg/m3",1,3
"414","ES1885A","2023-05-04 06:00:00 +01:00","2023-05-04 07:00:00 +01:00","SO2",3,"µg/m3",1,3
"415","ES1885A","2023-05-05 00:00:00 +01:00","2023-05-05 01:00:00 +01:00","SO2",3,"µg/m3",1,3
"416","ES1885A","2023-05-04 22:00:00 +01:00","2023-05-04 23:00:00 +01:00","SO2",4,"µg/m3",1,3
"417","ES1885A","2023-05-04 23:00:00 +01:00","2023-05-05 00:00:00 +01:00","SO2",4,"µg/m3",1,3
"418","ES1885A","2023-05-05 01:00:00 +01:00","2023-05-05 02:00:00 +01:00","SO2",3,"µg/m3",1,3
"419","ES1885A","2023-05-05 02:00:00 +01:00","2023-05-05 03:00:00 +01:00","SO2",4,"µg/m3",1,3
"420","ES1885A","2023-05-05 03:00:00 +01:00","2023-05-05 04:00:00 +01:00","SO2",3,"µg/m3",1,3
"421","ES1885A","2023-05-05 04:00:00 +01:00","2023-05-05 05:00:00 +01:00","SO2",3,"µg/m3",1,3
"422","ES1885A","2023-05-05 05:00:00 +01:00","2023-05-05 06:00:00 +01:00","SO2",3,"µg/m3",1,3
"423","ES1885A","2023-05-05 06:00:00 +01:00","2023-05-05 07:00:00 +01:00","SO2",4,"µg/m3",1,3
"424","ES1885A","2023-05-05 07:00:00 +01:00","2023-05-05 08:00:00 +01:00","SO2",4,"µg/m3",1,3
"425","ES1885A","2023-05-05 08:00:00 +01:00","2023-05-05 09:00:00 +01:00","SO2",4,"µg/m3",1,3
"426","ES1885A","2023-05-05 09:00:00 +01:00","2023-05-05 10:00:00 +01:00","SO2",4,"µg/m3",1,3
"427","ES1885A","2023-05-05 10:00:00 +01:00","2023-05-05 11:00:00 +01:00","SO2",4,"µg/m3",1,3
"428","ES1885A","2023-05-05 11:00:00 +01:00","2023-05-05 12:00:00 +01:00","SO2",4,"µg/m3",1,3
"429","ES1885A","2023-05-05 12:00:00 +01:00","2023-05-05 13:00:00 +01:00","SO2",3,"µg/m3",1,3
"430","ES1885A","2023-05-05 13:00:00 +01:00","2023-05-05 14:00:00 +01:00","SO2",3,"µg/m3",1,3
"431","ES1885A","2023-05-05 14:00:00 +01:00","2023-05-05 15:00:00 +01:00","SO2",4,"µg/m3",1,3
"432","ES1885A","2023-05-05 15:00:00 +01:00","2023-05-05 16:00:00 +01:00","SO2",3,"µg/m3",1,3
"433","ES1885A","2023-05-05 16:00:00 +01:00","2023-05-05 17:00:00 +01:00","SO2",4,"µg/m3",1,3
"434","ES1885A","2023-05-05 17:00:00 +01:00","2023-05-05 18:00:00 +01:00","SO2",4,"µg/m3",1,3
"435","ES1885A","2023-05-05 18:00:00 +01:00","2023-05-05 19:00:00 +01:00","SO2",3,"µg/m3",1,3
"436","ES1885A","2023-05-05 19:00:00 +01:00","2023-05-05 20:00:00 +01:00","SO2",4,"µg/m3",1,3
"437","ES1885A","2023-05-05 20:00:00 +01:00","2023-05-05 21:00:00 +01:00","SO2",4,"µg/m3",1,3
"438","ES1885A","2023-05-05 21:00:00 +01:00","2023-05-05 22:00:00 +01:00","SO2",3,"µg/m3",1,3
"439","ES1885A","2023-05-06 00:00:00 +01:00","2023-05-06 01:00:00 +01:00","SO2",3,"µg/m3",1,3
"440","ES1885A","2023-05-05 22:00:00 +01:00","2023-05-05 23:00:00 +01:00","SO2",4,"µg/m3",1,3
"441","ES1885A","2023-05-05 23:00:00 +01:00","2023-05-06 00:00:00 +01:00","SO2",3,"µg/m3",1,3
"442","ES1885A","2023-05-06 01:00:00 +01:00","2023-05-06 02:00:00 +01:00","SO2",4,"µg/m3",1,3
"443","ES1885A","2023-05-06 02:00:00 +01:00","2023-05-06 03:00:00 +01:00","SO2",3,"µg/m3",1,3
"444","ES1885A","2023-05-06 03:00:00 +01:00","2023-05-06 04:00:00 +01:00","SO2",3,"µg/m3",1,3
"445","ES1885A","2023-05-06 04:00:00 +01:00","2023-05-06 05:00:00 +01:00","SO2",4,"µg/m3",1,3
"446","ES1885A","2023-05-06 05:00:00 +01:00","2023-05-06 06:00:00 +01:00","SO2",4,"µg/m3",1,3
"447","ES1885A","2023-05-06 06:00:00 +01:00","2023-05-06 07:00:00 +01:00","SO2",3,"µg/m3",1,3
"448","ES1885A","2023-05-06 07:00:00 +01:00","2023-05-06 08:00:00 +01:00","SO2",3,"µg/m3",1,3
"449","ES1885A","2023-05-06 08:00:00 +01:00","2023-05-06 09:00:00 +01:00","SO2",4,"µg/m3",1,3
"450","ES1885A","2023-05-06 09:00:00 +01:00","2023-05-06 10:00:00 +01:00","SO2",4,"µg/m3",1,3
"451","ES1885A","2023-05-06 10:00:00 +01:00","2023-05-06 11:00:00 +01:00","SO2",4,"µg/m3",1,3
"452","ES1885A","2023-05-06 11:00:00 +01:00","2023-05-06 12:00:00 +01:00","SO2",4,"µg/m3",1,3
"453","ES1885A","2023-05-06 12:00:00 +01:00","2023-05-06 13:00:00 +01:00","SO2",4,"µg/m3",1,3
"454","ES1885A","2023-05-06 13:00:00 +01:00","2023-05-06 14:00:00 +01:00","SO2",5,"µg/m3",1,3
"455","ES1885A","2023-05-06 14:00:00 +01:00","2023-05-06 15:00:00 +01:00","SO2",4,"µg/m3",1,3
"456","ES1885A","2023-05-06 15:00:00 +01:00","2023-05-06 16:00:00 +01:00","SO2",4,"µg/m3",1,3
"457","ES1885A","2023-05-06 16:00:00 +01:00","2023-05-06 17:00:00 +01:00","SO2",3,"µg/m3",1,3
"458","ES1885A","2023-05-06 17:00:00 +01:00","2023-05-06 18:00:00 +01:00","SO2",4,"µg/m3",1,3
"459","ES1885A","2023-05-06 18:00:00 +01:00","2023-05-06 19:00:00 +01:00","SO2",4,"µg/m3",1,3
"460","ES1885A","2023-05-06 19:00:00 +01:00","2023-05-06 20:00:00 +01:00","SO2",3,"µg/m3",1,3
"461","ES1885A","2023-05-06 20:00:00 +01:00","2023-05-06 21:00:00 +01:00","SO2",4,"µg/m3",1,3
"462","ES1885A","2023-05-06 21:00:00 +01:00","2023-05-06 22:00:00 +01:00","SO2",4,"µg/m3",1,3
"463","ES1885A","2023-05-07 00:00:00 +01:00","2023-05-07 01:00:00 +01:00","SO2",4,"µg/m3",1,3
"464","ES1885A","2023-05-06 22:00:00 +01:00","2023-05-06 23:00:00 +01:00","SO2",4,"µg/m3",1,3
"465","ES1885A","2023-05-06 23:00:00 +01:00","2023-05-07 00:00:00 +01:00","SO2",4,"µg/m3",1,3
"466","ES1885A","2023-05-07 01:00:00 +01:00","2023-05-07 02:00:00 +01:00","SO2",4,"µg/m3",1,3
"467","ES1885A","2023-05-07 02:00:00 +01:00","2023-05-07 03:00:00 +01:00","SO2",3,"µg/m3",1,3
"468","ES1885A","2023-05-07 03:00:00 +01:00","2023-05-07 04:00:00 +01:00","SO2",3,"µg/m3",1,3
"469","ES1885A","2023-05-07 04:00:00 +01:00","2023-05-07 05:00:00 +01:00","SO2",4,"µg/m3",1,3
"470","ES1885A","2023-05-07 05:00:00 +01:00","2023-05-07 06:00:00 +01:00","SO2",3,"µg/m3",1,3
"471","ES1885A","2023-05-07 06:00:00 +01:00","2023-05-07 07:00:00 +01:00","SO2",3,"µg/m3",1,3
"472","ES1885A","2023-05-07 07:00:00 +01:00","2023-05-07 08:00:00 +01:00","SO2",4,"µg/m3",1,3
"473","ES1885A","2023-05-07 08:00:00 +01:00","2023-05-07 09:00:00 +01:00","SO2",5,"µg/m3",1,3
"474","ES1885A","2023-05-07 09:00:00 +01:00","2023-05-07 10:00:00 +01:00","SO2",5,"µg/m3",1,3
